Sample	theta_A	theta_B	theta_root	tau_root	tau_A	tau_B	Data-ld-ln	Full-ld-ln	Gene-ld-ln
1331	 1.32152	 0.95949	1112.64360	 0.00000	 0.00000	 0.00000	-9295.312522212	-92099.677202752	-853.448019367
1332	 1.38505	 0.97901	1167.46499	 0.00000	 0.00000	 0.00000	-9290.496233410	-92098.244744136	-806.717589963
1333	 1.41222	 0.94782	1137.51330	 0.00000	 0.00000	 0.00000	-9293.457922662	-92100.561567181	-834.017659436
1334	 1.45782	 0.97518	1175.88756	 0.00000	 0.00000	 0.00000	-9289.107953456	-92089.311966129	-801.767568427
1335	 1.35289	 1.01582	1146.28292	 0.00000	 0.00000	 0.00000	-9292.171192790	-92100.506370311	-821.205557587
1336	 1.28401	 1.07970	1095.09997	 0.00000	 0.00000	 0.00000	-9298.780217552	-92118.388123788	-869.414051732
1337	 1.25365	 1.12203	1098.90147	 0.00000	 0.00000	 0.00000	-9298.519690745	-92117.039623639	-868.157283807
1338	 1.18118	 1.15129	1136.55826	 0.00000	 0.00000	 0.00000	-9293.764556115	-92112.774297759	-824.871263392
1339	 1.16281	 1.11093	1103.57690	 0.00000	 0.00000	 0.00000	-9297.497350224	-92125.599983660	-849.373518583
1340	 1.20213	 1.15704	1101.82364	 0.00000	 0.00000	 0.00000	-9297.893734191	-92120.539703222	-858.397638684
1341	 1.23348	 1.19660	1101.82364	 0.00000	 0.00000	 0.00000	-9298.378160142	-92126.600066203	-857.181535221
1342	 1.17365	 1.15572	1132.31702	 0.00000	 0.00000	 0.00000	-9293.527045879	-92104.273597034	-830.996861760
1343	 1.19582	 1.12604	1173.51421	 0.00000	 0.00000	 0.00000	-9290.425721248	-92116.352597467	-787.904615017
1344	 1.22595	 1.08769	1106.43769	 0.00000	 0.00000	 0.00000	-9296.801361759	-92108.182408957	-859.831208632
1345	 1.20285	 1.14324	1104.95719	 0.00000	 0.00000	 0.00000	-9297.228969666	-92122.523756164	-849.765940495
1346	 1.28213	 1.09764	1110.58958	 0.00000	 0.00000	 0.00000	-9297.143867492	-92115.786190791	-855.652484132
1347	 1.33524	 1.06302	1115.22061	 0.00000	 0.00000	 0.00000	-9297.292755373	-92124.051588376	-848.875965358
1348	 1.37508	 1.11922	1139.16140	 0.00000	 0.00000	 0.00000	-9295.428442046	-92129.271531464	-825.012888993
1349	 1.33223	 1.16091	1101.27355	 0.00000	 0.00000	 0.00000	-9298.205111151	-92120.369061973	-861.682049535
1350	 1.38435	 1.20834	1105.59677	 0.00000	 0.00000	 0.00000	-9296.671775586	-92106.698519684	-860.019236177
1351	 1.32459	 1.16996	1107.83593	 0.00000	 0.00000	 0.00000	-9296.604650994	-92099.683529374	-866.362980568
1352	 1.38347	 1.10020	1123.88289	 0.00000	 0.00000	 0.00000	-9295.489001178	-92100.364202964	-854.525808819
1353	 1.41872	 1.15705	1120.97816	 0.00000	 0.00000	 0.00000	-9295.353917846	-92101.979771087	-851.559407373
1354	 1.45191	 1.09002	1144.38810	 0.00000	 0.00000	 0.00000	-9292.669898720	-92090.719940614	-835.979046584
1355	 1.55070	 1.04053	1147.44948	 0.00000	 0.00000	 0.00000	-9293.340700226	-92095.858012918	-837.548989337
1356	 1.62927	 1.07626	1147.44948	 0.00000	 0.00000	 0.00000	-9293.160168713	-92094.817836896	-836.783850235
1357	 1.55289	 1.03951	1149.43878	 0.00000	 0.00000	 0.00000	-9294.872410063	-92098.158758208	-850.565342424
1358	 1.47233	 1.00546	1125.41477	 0.00000	 0.00000	 0.00000	-9295.900601497	-92096.483457965	-862.522557005
1359	 1.43695	 0.97464	1130.81635	 0.00000	 0.00000	 0.00000	-9297.010863256	-92109.368769905	-860.739862657
1360	 1.40084	 0.94661	1127.40385	 0.00000	 0.00000	 0.00000	-9296.610008173	-92106.142359460	-859.957722274
1361	 1.32636	 0.91555	1141.62309	 0.00000	 0.00000	 0.00000	-9295.290090431	-92096.746157354	-856.154746951
1362	 1.27740	 0.89808	1141.62309	 0.00000	 0.00000	 0.00000	-9295.083742203	-92099.417849427	-851.419572599
1363	 1.34686	 0.84949	1141.62309	 0.00000	 0.00000	 0.00000	-9294.883956109	-92103.763326216	-845.076234875
1364	 1.29987	 0.82507	1121.56605	 0.00000	 0.00000	 0.00000	-9297.227902933	-92105.605292250	-866.673737080
1365	 1.22870	 0.80316	1126.52124	 0.00000	 0.00000	 0.00000	-9296.995233202	-92107.771178114	-862.181153908
1366	 1.27903	 0.77644	1126.52124	 0.00000	 0.00000	 0.00000	-9297.076028632	-92102.289097963	-868.471188359
1367	 1.20803	 0.82408	1156.03481	 0.00000	 0.00000	 0.00000	-9293.020797290	-92100.775995520	-829.431977378
1368	 1.26895	 0.79421	1156.03481	 0.00000	 0.00000	 0.00000	-9294.127601745	-92097.081053510	-844.194963943
1369	 1.21036	 0.78068	1150.98803	 0.00000	 0.00000	 0.00000	-9293.942711004	-92095.389358176	-844.037751861
1370	 1.25487	 0.81788	1155.22782	 0.00000	 0.00000	 0.00000	-9293.775557563	-92086.924991709	-850.830583919
1371	 1.21208	 0.86545	1151.47695	 0.00000	 0.00000	 0.00000	-9293.762745513	-92093.508306925	-844.119148203
1372	 1.22566	 0.89069	1097.37186	 0.00000	 0.00000	 0.00000	-9298.984990621	-92092.146302937	-897.703603270
1373	 1.29392	 0.85539	1097.37186	 0.00000	 0.00000	 0.00000	-9298.469781093	-92093.237017865	-891.460793063
1374	 1.24101	 0.82318	1135.62346	 0.00000	 0.00000	 0.00000	-9293.823609698	-92093.488843746	-844.747253235
1375	 1.19249	 0.77061	1164.50546	 0.00000	 0.00000	 0.00000	-9291.444474397	-92097.129343727	-817.315400241
1376	 1.21953	 0.75788	1115.43807	 0.00000	 0.00000	 0.00000	-9297.359460949	-92113.890359728	-859.704249765
1377	 1.27143	 0.78110	1156.50622	 0.00000	 0.00000	 0.00000	-9292.764662127	-92110.042033928	-817.604587338
1378	 1.27143	 0.76116	1156.50622	 0.00000	 0.00000	 0.00000	-9293.653703926	-92110.472061950	-826.064977306
1379	 1.32497	 0.73038	1112.63440	 0.00000	 0.00000	 0.00000	-9297.420750887	-92105.723738745	-868.483770123
1380	 1.24669	 0.71164	1108.50630	 0.00000	 0.00000	 0.00000	-9298.395544963	-92118.726366235	-865.229083392
1381	 1.28918	 0.70378	1112.43413	 0.00000	 0.00000	 0.00000	-9298.210340745	-92124.011966083	-858.091441366
1382	 1.23962	 0.73624	1152.00103	 0.00000	 0.00000	 0.00000	-9293.955751467	-92121.687825326	-817.869689343
1383	 1.19241	 0.76562	1156.53541	 0.00000	 0.00000	 0.00000	-9292.777136303	-92110.910292768	-816.861070262
1384	 1.23675	 0.73790	1117.10090	 0.00000	 0.00000	 0.00000	-9297.191753861	-92118.713271959	-853.204266654
1385	 1.16592	 0.75615	1114.05625	 0.00000	 0.00000	 0.00000	-9297.345103647	-92116.595568697	-856.855467770
1386	 1.23864	 0.72815	1116.83370	 0.00000	 0.00000	 0.00000	-9298.207858857	-92125.055168207	-857.023420367
1387	 1.19639	 0.73099	1116.29085	 0.00000	 0.00000	 0.00000	-9297.542626501	-92107.760853016	-867.665411992
1388	 1.23315	 0.74158	1113.88943	 0.00000	 0.00000	 0.00000	-9297.251603004	-92099.208858930	-873.307171106
1389	 1.16547	 0.77017	1146.61718	 0.00000	 0.00000	 0.00000	-9294.459099089	-92107.313260837	-837.277730050
1390	 1.13739	 0.81636	1146.49508	 0.00000	 0.00000	 0.00000	-9294.849120250	-92108.824076817	-839.667125686
1391	 1.18559	 0.77095	1142.17322	 0.00000	 0.00000	 0.00000	-9294.490919966	-92103.049155824	-841.860043839
1392	 1.20810	 0.81180	1107.80211	 0.00000	 0.00000	 0.00000	-9297.473120409	-92102.315112444	-872.416091645
1393	 1.17577	 0.79253	1148.58687	 0.00000	 0.00000	 0.00000	-9293.339309266	-92105.032949756	-828.360142905
1394	 1.22545	 0.76041	1107.16929	 0.00000	 0.00000	 0.00000	-9298.696319801	-92118.953925910	-868.009272097
1395	 1.17706	 0.78970	1108.36771	 0.00000	 0.00000	 0.00000	-9297.784123458	-92109.642027798	-868.199206777
1396	 1.23108	 0.77068	1105.91961	 0.00000	 0.00000	 0.00000	-9298.295401572	-92123.332089146	-859.621926576
1397	 1.28521	 0.75458	1064.31632	 0.00000	 0.00000	 0.00000	-9302.423912057	-92132.657466932	-891.581653637
1398	 1.34054	 0.72873	1067.71296	 0.00000	 0.00000	 0.00000	-9302.251788472	-92137.282848199	-885.235036526
1399	 1.37286	 0.70635	1140.88806	 0.00000	 0.00000	 0.00000	-9294.177933072	-92134.454341699	-807.324989025
1400	 1.31080	 0.66851	1187.92454	 0.00000	 0.00000	 0.00000	-9289.657613704	-92125.703676466	-770.872460569
1401	 1.24105	 0.63890	1183.28057	 0.00000	 0.00000	 0.00000	-9289.982860432	-92128.137538849	-771.691065468
1402	 1.19361	 0.61957	1149.48986	 0.00000	 0.00000	 0.00000	-9293.234360072	-92117.030375866	-815.313224856
1403	 1.14197	 0.58739	1090.58536	 0.00000	 0.00000	 0.00000	-9299.221719292	-92123.755137534	-868.462055387
1404	 1.18618	 0.55926	1142.64459	 0.00000	 0.00000	 0.00000	-9293.469981812	-92119.514273968	-815.185544150
1405	 1.24976	 0.57847	1087.49579	 0.00000	 0.00000	 0.00000	-9299.672790739	-92122.983106912	-873.744800483
1406	 1.22487	 0.54321	1090.88851	 0.00000	 0.00000	 0.00000	-9299.554346064	-92112.828045710	-882.715414932
1407	 1.25736	 0.57136	1136.81018	 0.00000	 0.00000	 0.00000	-9295.322179776	-92120.434262953	-832.787534807
1408	 1.28920	 0.60890	1131.47988	 0.00000	 0.00000	 0.00000	-9295.484016124	-92126.209779096	-828.630382143
1409	 1.21178	 0.59979	1135.39351	 0.00000	 0.00000	 0.00000	-9293.199888124	-92101.855140303	-830.143740932
1410	 1.27906	 0.60912	1152.04293	 0.00000	 0.00000	 0.00000	-9291.332070942	-92101.239466789	-812.081242630
1411	 1.22994	 0.62768	1118.68983	 0.00000	 0.00000	 0.00000	-9295.230604870	-92107.748603492	-844.557445210
1412	 1.18458	 0.60240	1095.87821	 0.00000	 0.00000	 0.00000	-9299.181460993	-92116.743355891	-875.071254040
1413	 1.13856	 0.58006	1121.28235	 0.00000	 0.00000	 0.00000	-9296.233517578	-92116.725339924	-845.609835851
1414	 1.18158	 0.56258	1125.91834	 0.00000	 0.00000	 0.00000	-9295.098995328	-92103.071710965	-847.918242315
1415	 1.11915	 0.54274	1173.01971	 0.00000	 0.00000	 0.00000	-9290.613161998	-92110.815409196	-795.316210782
1416	 1.14900	 0.51847	1175.49044	 0.00000	 0.00000	 0.00000	-9290.444055462	-92102.344448350	-802.096106269
1417	 1.12249	 0.53383	1226.00795	 0.00000	 0.00000	 0.00000	-9285.631864894	-92097.647051651	-758.671597289
1418	 1.07313	 0.56250	1227.99052	 0.00000	 0.00000	 0.00000	-9286.101087324	-92095.788800802	-765.222072436
1419	 1.12393	 0.59017	1157.00188	 0.00000	 0.00000	 0.00000	-9292.306661434	-92097.312108187	-825.754506149
1420	 1.15189	 0.62172	1157.00188	 0.00000	 0.00000	 0.00000	-9291.972754724	-92098.100793605	-821.626753633
1421	 1.17165	 0.60638	1113.02512	 0.00000	 0.00000	 0.00000	-9296.290365594	-92090.002018554	-872.901637388
1422	 1.22335	 0.63488	1109.87532	 0.00000	 0.00000	 0.00000	-9296.826704026	-92096.070130747	-872.196909516
1423	 1.18538	 0.60567	1107.64498	 0.00000	 0.00000	 0.00000	-9297.560899806	-92101.095821354	-874.513176701
1424	 1.23959	 0.62948	1105.37379	 0.00000	 0.00000	 0.00000	-9299.031289647	-92117.307336344	-873.005560125
1425	 1.29134	 0.61793	1102.05313	 0.00000	 0.00000	 0.00000	-9297.700148121	-92110.229063448	-866.772417760
1426	 1.33563	 0.64653	1098.37754	 0.00000	 0.00000	 0.00000	-9297.194653019	-92102.330808008	-869.615722177
1427	 1.26257	 0.66464	1094.78063	 0.00000	 0.00000	 0.00000	-9297.343789781	-92102.900869842	-870.537027966
1428	 1.22067	 0.64114	1137.17275	 0.00000	 0.00000	 0.00000	-9293.418277090	-92108.227792019	-825.954978878
1429	 1.15674	 0.66898	1092.71334	 0.00000	 0.00000	 0.00000	-9298.512423983	-92112.355655203	-872.768584632
1430	 1.21127	 0.67142	1096.69553	 0.00000	 0.00000	 0.00000	-9298.113548721	-92108.753989081	-872.381498133
1431	 1.15973	 0.69204	1099.89003	 0.00000	 0.00000	 0.00000	-9297.716909839	-92109.555641873	-867.613456518
1432	 1.20805	 0.72007	1096.89289	 0.00000	 0.00000	 0.00000	-9297.197418719	-92102.398395535	-869.575791659
1433	 1.12931	 0.75005	1116.61263	 0.00000	 0.00000	 0.00000	-9294.563253821	-92099.419885310	-846.212652901
1434	 1.18698	 0.81127	1118.29050	 0.00000	 0.00000	 0.00000	-9294.929638021	-92107.003035007	-842.293345199
1435	 1.13919	 0.84872	1122.31260	 0.00000	 0.00000	 0.00000	-9294.675049096	-92102.315212404	-844.435278552
1436	 1.12159	 0.82499	1125.82333	 0.00000	 0.00000	 0.00000	-9293.633836241	-92092.295928426	-844.042433983
1437	 1.10435	 0.78868	1129.04694	 0.00000	 0.00000	 0.00000	-9294.075965948	-92095.793828496	-844.965830980
1438	 1.08219	 0.82946	1132.33394	 0.00000	 0.00000	 0.00000	-9293.807584684	-92092.245178804	-845.830668036
1439	 1.02959	 0.88025	1131.41489	 0.00000	 0.00000	 0.00000	-9294.064383866	-92092.584706978	-848.059131685
1440	 1.00450	 0.84266	1131.41489	 0.00000	 0.00000	 0.00000	-9293.514635896	-92095.044108231	-840.102250733
1441	 1.04035	 0.86165	1131.41489	 0.00000	 0.00000	 0.00000	-9294.072905665	-92097.955258057	-842.773798598
1442	 0.99596	 0.89726	1128.57392	 0.00000	 0.00000	 0.00000	-9295.306744532	-92099.314030551	-853.753414769
1443	 0.95898	 0.85242	1138.89896	 0.00000	 0.00000	 0.00000	-9293.563502614	-92102.198478335	-833.436547808
1444	 0.93427	 0.85996	1138.89896	 0.00000	 0.00000	 0.00000	-9293.614967233	-92107.236470626	-828.913201700
1445	 0.97187	 0.82864	1102.63955	 0.00000	 0.00000	 0.00000	-9298.216310853	-92117.277312539	-864.885795995
1446	 1.00451	 0.78388	1139.99309	 0.00000	 0.00000	 0.00000	-9293.338262053	-92111.522808258	-821.859812277
1447	 1.04597	 0.82415	1106.80794	 0.00000	 0.00000	 0.00000	-9297.132604216	-92134.537159409	-836.788882755
1448	 1.08823	 0.86028	1111.54495	 0.00000	 0.00000	 0.00000	-9296.695194383	-92121.014087557	-845.937856273
1449	 1.06508	 0.83191	1143.43905	 0.00000	 0.00000	 0.00000	-9294.191670885	-92120.560528256	-821.356180596
1450	 1.09193	 0.86899	1139.97498	 0.00000	 0.00000	 0.00000	-9293.409832439	-92112.846102146	-821.252222246
1451	 1.15083	 0.90092	1137.84210	 0.00000	 0.00000	 0.00000	-9293.580187146	-92107.467387049	-828.334484415
1452	 1.11642	 0.94963	1131.86930	 0.00000	 0.00000	 0.00000	-9293.874993791	-92106.831557091	-831.918380818
1453	 1.06166	 0.90953	1125.58959	 0.00000	 0.00000	 0.00000	-9294.580054027	-92113.753052234	-832.047488036
1454	 1.11310	 0.86380	1122.83511	 0.00000	 0.00000	 0.00000	-9295.773440547	-92128.912760488	-828.821644978
1455	 1.05121	 0.88301	1121.32811	 0.00000	 0.00000	 0.00000	-9296.158179839	-92128.741682238	-832.840116150
1456	 1.04521	 0.85589	1121.32811	 0.00000	 0.00000	 0.00000	-9295.375332078	-92124.539072885	-829.214247895
1457	 1.07954	 0.82229	1153.26289	 0.00000	 0.00000	 0.00000	-9291.429378483	-92117.179137358	-797.114647474
1458	 1.12378	 0.87046	1158.67761	 0.00000	 0.00000	 0.00000	-9291.975282242	-92117.100331087	-802.652491335
1459	 1.19481	 0.92094	1161.95005	 0.00000	 0.00000	 0.00000	-9292.507850804	-92122.630097502	-802.448410536
1460	 1.23380	 0.93997	1121.41645	 0.00000	 0.00000	 0.00000	-9296.745796787	-92127.402978341	-840.054989531
1461	 1.17229	 0.90036	1121.41645	 0.00000	 0.00000	 0.00000	-9296.080369179	-92119.007553398	-841.796138389
1462	 1.12681	 0.92999	1117.64915	 0.00000	 0.00000	 0.00000	-9295.569041635	-92110.700941499	-844.989474851
1463	 1.10081	 0.88798	1145.98597	 0.00000	 0.00000	 0.00000	-9291.902182635	-92103.958038921	-815.063787426
1464	 1.14545	 0.83319	1151.15828	 0.00000	 0.00000	 0.00000	-9293.130300909	-92111.648570363	-819.654438725
1465	 1.10074	 0.80163	1132.02122	 0.00000	 0.00000	 0.00000	-9295.168633866	-92112.917968383	-838.768370274
1466	 1.04482	 0.77261	1085.12802	 0.00000	 0.00000	 0.00000	-9299.877009167	-92116.673993355	-882.096098313
1467	 1.07458	 0.79749	1082.66043	 0.00000	 0.00000	 0.00000	-9299.485465684	-92105.538257412	-889.316399426
1468	 1.01860	 0.76067	1085.44895	 0.00000	 0.00000	 0.00000	-9299.982534472	-92112.167203585	-887.658141137
1469	 0.98055	 0.73260	1082.83681	 0.00000	 0.00000	 0.00000	-9300.104807518	-92109.953903416	-891.094171759
1470	 0.95771	 0.70190	1136.21632	 0.00000	 0.00000	 0.00000	-9294.676579806	-92130.819508994	-815.946289067
1471	 1.00378	 0.68407	1118.07462	 0.00000	 0.00000	 0.00000	-9296.678905416	-92124.963463412	-841.825590752
1472	 1.02337	 0.68035	1115.45362	 0.00000	 0.00000	 0.00000	-9296.151518187	-92124.220825572	-837.294356296
1473	 0.99741	 0.71654	1087.50783	 0.00000	 0.00000	 0.00000	-9299.011443381	-92120.185325580	-869.929108234
1474	 0.96097	 0.67085	1119.54916	 0.00000	 0.00000	 0.00000	-9296.196180182	-92125.252360723	-836.709441100
1475	 0.92147	 0.63740	1116.83075	 0.00000	 0.00000	 0.00000	-9295.939837054	-92119.885161564	-839.513208978
1476	 0.96123	 0.65628	1126.55726	 0.00000	 0.00000	 0.00000	-9295.024949579	-92120.328500505	-829.920995288
1477	 1.00708	 0.68543	1122.18014	 0.00000	 0.00000	 0.00000	-9294.723429527	-92118.841570262	-828.392725009
1478	 0.97807	 0.68307	1125.27215	 0.00000	 0.00000	 0.00000	-9295.233312350	-92123.475391746	-828.857731755
1479	 0.94542	 0.72808	1128.84915	 0.00000	 0.00000	 0.00000	-9294.567057650	-92118.171300339	-827.499276162
1480	 0.99294	 0.69553	1087.10481	 0.00000	 0.00000	 0.00000	-9298.225730017	-92119.770678111	-862.486622062
1481	 1.03001	 0.67991	1146.60389	 0.00000	 0.00000	 0.00000	-9293.591433155	-92137.511624784	-798.402706765
1482	 1.08756	 0.70457	1151.53873	 0.00000	 0.00000	 0.00000	-9293.704691657	-92150.102346864	-786.944569703
1483	 1.13037	 0.74160	1155.78818	 0.00000	 0.00000	 0.00000	-9293.921121088	-92151.759716067	-787.451494814
1484	 1.16518	 0.71354	1158.78338	 0.00000	 0.00000	 0.00000	-9292.241908058	-92117.214400441	-805.204680139
1485	 1.12185	 0.68374	1158.78338	 0.00000	 0.00000	 0.00000	-9292.527886567	-92112.497548148	-812.781317526
1486	 1.11239	 0.65084	1119.73677	 0.00000	 0.00000	 0.00000	-9297.757634329	-92125.326497662	-852.249845624
1487	 1.14629	 0.67757	1151.88912	 0.00000	 0.00000	 0.00000	-9294.530738489	-92137.420209345	-807.887175544
1488	 1.08418	 0.70335	1102.43925	 0.00000	 0.00000	 0.00000	-9299.129900981	-92120.791640932	-870.507368878
1489	 1.12830	 0.67219	1105.77427	 0.00000	 0.00000	 0.00000	-9299.094804801	-92125.945729518	-865.002318492
1490	 1.08527	 0.63826	1137.70008	 0.00000	 0.00000	 0.00000	-9295.624582995	-92122.698947644	-833.546882305
1491	 1.11037	 0.65439	1113.19748	 0.00000	 0.00000	 0.00000	-9297.861740871	-92110.434341024	-868.183067684
1492	 1.16032	 0.68341	1149.42849	 0.00000	 0.00000	 0.00000	-9294.534512550	-92113.144824388	-832.200301112
1493	 1.21679	 0.70815	1148.51300	 0.00000	 0.00000	 0.00000	-9295.191406070	-92116.292830114	-835.621230584
1494	 1.17208	 0.68185	1214.59037	 0.00000	 0.00000	 0.00000	-9287.875629527	-92100.425732492	-778.330562777
1495	 1.19763	 0.68880	1177.18985	 0.00000	 0.00000	 0.00000	-9291.502968807	-92113.621198521	-801.408489549
1496	 1.24507	 0.73192	1180.22400	 0.00000	 0.00000	 0.00000	-9291.219335355	-92124.002468717	-788.190884829
1497	 1.21269	 0.71506	1126.59905	 0.00000	 0.00000	 0.00000	-9296.341732926	-92113.569426065	-849.847903194
1498	 1.25654	 0.73531	1123.79366	 0.00000	 0.00000	 0.00000	-9296.804567562	-92115.473212804	-852.572462820
1499	 1.31876	 0.77861	1127.64758	 0.00000	 0.00000	 0.00000	-9296.660100423	-92118.728182436	-847.872821790
1500	 1.25852	 0.80630	1123.34365	 0.00000	 0.00000	 0.00000	-9296.548784743	-92120.418103384	-845.069744045
1501	 1.30333	 0.84650	1104.38165	 0.00000	 0.00000	 0.00000	-9298.251242276	-92125.073325970	-857.439096786
1502	 1.22818	 0.87956	1080.55562	 0.00000	 0.00000	 0.00000	-9299.584337758	-92122.840928307	-873.002449276
1503	 1.16440	 0.84231	1077.33363	 0.00000	 0.00000	 0.00000	-9301.099032982	-92139.432557223	-871.557772592
1504	 1.20019	 0.81004	1140.31948	 0.00000	 0.00000	 0.00000	-9295.030644695	-92137.648255475	-812.658191478
1505	 1.22224	 0.77406	1136.99181	 0.00000	 0.00000	 0.00000	-9294.404083885	-92123.947985266	-820.092853586
1506	 1.27410	 0.82375	1085.44696	 0.00000	 0.00000	 0.00000	-9299.061465461	-92110.981495840	-879.633158774
1507	 1.21571	 0.86194	1123.76489	 0.00000	 0.00000	 0.00000	-9294.753453529	-92116.026287339	-831.508247954
1508	 1.19263	 0.81645	1126.36948	 0.00000	 0.00000	 0.00000	-9294.986197944	-92122.604175496	-827.257803948
1509	 1.14715	 0.77438	1173.52779	 0.00000	 0.00000	 0.00000	-9290.629352826	-92121.521603897	-784.771924368
1510	 1.17468	 0.79498	1141.01627	 0.00000	 0.00000	 0.00000	-9292.575579031	-92119.627385673	-806.128404641
1511	 1.12495	 0.83023	1144.58859	 0.00000	 0.00000	 0.00000	-9292.797844676	-92119.704713725	-808.273733040
1512	 1.08973	 0.87123	1094.74071	 0.00000	 0.00000	 0.00000	-9298.057284280	-92114.633285190	-865.939557612
1513	 1.03521	 0.83302	1089.46606	 0.00000	 0.00000	 0.00000	-9298.460644598	-92116.997121475	-867.609324504
1514	 0.97287	 0.80159	1085.64440	 0.00000	 0.00000	 0.00000	-9299.651088814	-92128.621159149	-867.889728986
1515	 0.93742	 0.84189	1087.83291	 0.00000	 0.00000	 0.00000	-9299.373881739	-92124.064653588	-869.674163801
1516	 0.94058	 0.79457	1119.28558	 0.00000	 0.00000	 0.00000	-9294.726916278	-92099.891762712	-847.377400064
1517	 0.89514	 0.76851	1115.78425	 0.00000	 0.00000	 0.00000	-9294.575915521	-92101.698125606	-844.061029605
1518	 0.86609	 0.79878	1147.23290	 0.00000	 0.00000	 0.00000	-9292.180569350	-92111.450604965	-810.355088538
1519	 0.90401	 0.81558	1149.89981	 0.00000	 0.00000	 0.00000	-9292.081247101	-92108.490581069	-812.321889938
1520	 0.93164	 0.85955	1147.19159	 0.00000	 0.00000	 0.00000	-9293.673967576	-92121.637871467	-815.101804292
1521	 0.96152	 0.81328	1096.61173	 0.00000	 0.00000	 0.00000	-9298.986485352	-92125.568629447	-864.296224076
1522	 0.92934	 0.83824	1100.34127	 0.00000	 0.00000	 0.00000	-9299.069367480	-92131.090404062	-859.603270738
1523	 0.97374	 0.86880	1063.12430	 0.00000	 0.00000	 0.00000	-9301.492296140	-92107.377980678	-907.544980718
1524	 0.91977	 0.85685	1061.25028	 0.00000	 0.00000	 0.00000	-9301.088027701	-92104.923924860	-905.956352154
1525	 0.88331	 0.90544	1102.02617	 0.00000	 0.00000	 0.00000	-9297.291062637	-92114.986522209	-857.924104161
1526	 0.84060	 0.87518	1077.80520	 0.00000	 0.00000	 0.00000	-9300.785675670	-92122.070391991	-885.786364705
1527	 0.81763	 0.90836	1146.36834	 0.00000	 0.00000	 0.00000	-9293.677148896	-92115.168980489	-821.602508472
1528	 0.85633	 0.87782	1151.04754	 0.00000	 0.00000	 0.00000	-9292.905151300	-92106.130036177	-822.921476820
1529	 0.83088	 0.92433	1151.04754	 0.00000	 0.00000	 0.00000	-9293.370398423	-92107.903665348	-825.800318879
1530	 0.85479	 0.90082	1152.66010	 0.00000	 0.00000	 0.00000	-9292.425517983	-92093.541514111	-830.713665723
1531	 0.88264	 0.94922	1160.75583	 0.00000	 0.00000	 0.00000	-9291.496394884	-92094.140209503	-820.823739339
1532	 0.88032	 0.97879	1163.68770	 0.00000	 0.00000	 0.00000	-9292.740495329	-92100.911194080	-826.493759210
1533	 0.84866	 0.95531	1163.68770	 0.00000	 0.00000	 0.00000	-9293.378107509	-92113.642556117	-820.138518976
1534	 0.88633	 0.92446	1125.55929	 0.00000	 0.00000	 0.00000	-9295.962233519	-92104.461774175	-855.160561016
1535	 0.91947	 0.90049	1105.84320	 0.00000	 0.00000	 0.00000	-9297.443998702	-92102.177392644	-872.262594371
1536	 0.94472	 0.91757	1161.42741	 0.00000	 0.00000	 0.00000	-9291.099914330	-92090.103560261	-820.895583038
1537	 0.91692	 0.89930	1161.42741	 0.00000	 0.00000	 0.00000	-9291.070126460	-92080.980957148	-829.720307450
1538	 0.89598	 0.94826	1136.72500	 0.00000	 0.00000	 0.00000	-9294.151397702	-92085.092567807	-856.421409209
1539	 0.87682	 1.01094	1136.72500	 0.00000	 0.00000	 0.00000	-9294.470678411	-92087.501067377	-857.205716734
1540	 0.84139	 0.97298	1126.11571	 0.00000	 0.00000	 0.00000	-9296.110552865	-92089.092302161	-872.013226490
1541	 0.80282	 1.00624	1123.29322	 0.00000	 0.00000	 0.00000	-9295.004946735	-92089.686812096	-860.362655249
1542	 0.83023	 1.02939	1118.99657	 0.00000	 0.00000	 0.00000	-9295.527710530	-92091.899217407	-863.377887895
1543	 0.83868	 1.07381	1115.50975	 0.00000	 0.00000	 0.00000	-9295.527599270	-92091.693513571	-863.582479126
1544	 0.80328	 1.05547	1111.76331	 0.00000	 0.00000	 0.00000	-9295.152225113	-92091.032852979	-860.489398148
1545	 0.75515	 1.10943	1108.22412	 0.00000	 0.00000	 0.00000	-9295.624278479	-92092.399242334	-863.843542459
1546	 0.73293	 1.07351	1157.68313	 0.00000	 0.00000	 0.00000	-9291.054692152	-92097.725969725	-812.820951794
1547	 0.76721	 1.11562	1185.98094	 0.00000	 0.00000	 0.00000	-9289.753760640	-92112.442500226	-785.095106177
1548	 0.79728	 1.15841	1181.05726	 0.00000	 0.00000	 0.00000	-9289.749116409	-92115.230804328	-782.260359766
1549	 0.75588	 1.10317	1161.11486	 0.00000	 0.00000	 0.00000	-9292.256976156	-92109.085818302	-813.483943255
1550	 0.73176	 1.05618	1098.87099	 0.00000	 0.00000	 0.00000	-9297.421821561	-92098.885798500	-875.332417114
1551	 0.75464	 0.99378	1136.41060	 0.00000	 0.00000	 0.00000	-9293.619794029	-92103.376098334	-832.821841958
1552	 0.71977	 0.94885	1133.25377	 0.00000	 0.00000	 0.00000	-9293.857038545	-92112.794948805	-825.775436648
1553	 0.76720	 0.92297	1130.50898	 0.00000	 0.00000	 0.00000	-9294.019194152	-92115.516561050	-824.675380475
1554	 0.78991	 0.94037	1087.43896	 0.00000	 0.00000	 0.00000	-9299.636125633	-92136.215899432	-860.145356896
