Sample	theta_A	theta_B	theta_root	tau_root	tau_A	tau_B	Data-ld-ln	Full-ld-ln	Gene-ld-ln
590	 6.24827	 4.72467	 3.27972	 1.37654	 0.00000	 0.00000	-1316.922947447	-14263.617946114	1094.388471648
591	 6.24827	 4.72467	 3.27972	 1.37654	 0.00000	 0.00000	-1315.513664213	-14261.179700481	1106.043058356
592	 8.05369	 4.72467	 4.67069	 1.37654	 0.00000	 0.00000	-1317.325753555	-14264.336898542	1091.079362989
593	 8.05369	 4.72467	 4.67069	 1.37654	 0.00000	 0.00000	-1321.189626911	-14269.256725142	1057.360456030
594	 8.05369	 4.72467	 4.67069	 1.37654	 0.00000	 0.00000	-1319.401215540	-14270.372560965	1076.360405565
595	 5.80876	 6.23316	 4.67069	 1.37654	 0.00000	 0.00000	-1319.247215774	-14272.985035386	1080.512877649
596	 4.58189	 6.13614	 3.68419	 1.08580	 0.00000	 0.00000	-1318.190011045	-14276.020731554	1094.120621102
597	 4.58189	 4.75862	 3.68419	 1.08580	 0.00000	 0.00000	-1317.534653348	-14266.922656296	1091.576122816
598	 5.15484	 5.35367	 4.14489	 1.22158	 0.00000	 0.00000	-1316.621174461	-14257.943619713	1091.731875104
599	 5.15484	 5.35367	 4.14489	 1.22158	 0.00000	 0.00000	-1316.978809422	-14259.130081678	1089.341987459
600	 5.15484	 5.35367	 4.14489	 1.22158	 0.00000	 0.00000	-1319.610280399	-14262.458986723	1066.356182730
601	 5.15484	 5.35367	 4.14489	 1.22158	 0.00000	 0.00000	-1319.966069571	-14266.305692409	1066.644996696
602	 5.83882	 5.35367	 4.14489	 1.22158	 0.00000	 0.00000	-1318.547002612	-14272.659365548	1087.189339424
603	 5.83882	 5.35367	 5.14975	 1.22158	 0.00000	 0.00000	-1317.814764918	-14264.892223185	1086.744574007
604	 5.83882	 4.84927	 4.25898	 1.22158	 0.00000	 0.00000	-1319.788765076	-14265.918546272	1068.030895516
605	 7.72340	 4.84927	 4.25898	 1.22158	 0.00000	 0.00000	-1321.076901221	-14268.481669429	1057.712657222
606	 7.72340	 4.84927	 4.25898	 1.22158	 0.00000	 0.00000	-1321.006077842	-14274.490636563	1064.429858145
607	 6.16522	 4.85276	 3.68937	 0.97513	 0.00000	 0.00000	-1316.896707595	-14271.920574951	1102.953499006
608	 6.16522	 4.62112	 3.68937	 0.97513	 0.00000	 0.00000	-1317.684652493	-14279.353206616	1102.506681681
609	 6.16522	 3.95461	 4.56795	 0.97513	 0.00000	 0.00000	-1316.883539844	-14275.214531611	1106.379133171
610	 4.76796	 3.95461	 5.05657	 0.97513	 0.00000	 0.00000	-1317.955453153	-14275.156092997	1095.601561470
611	 4.24671	 3.95461	 4.28937	 0.97513	 0.00000	 0.00000	-1317.333866917	-14276.782081110	1103.443411942
612	 4.24671	 4.68470	 4.28937	 0.97513	 0.00000	 0.00000	-1318.641949942	-14270.334502563	1083.915003147
613	 4.24671	 4.47226	 4.28937	 0.97513	 0.00000	 0.00000	-1318.476130124	-14269.877950504	1085.116649261
614	 3.83928	 4.47226	 4.28937	 0.97513	 0.00000	 0.00000	-1317.797411509	-14269.582369791	1091.608254699
615	 3.83928	 5.27802	 5.43304	 0.97513	 0.00000	 0.00000	-1316.362834702	-14257.078284468	1093.449937444
616	 3.83928	 4.62642	 5.43304	 0.97513	 0.00000	 0.00000	-1318.058110426	-14268.253828008	1087.672723751
617	 3.28322	 4.88466	 6.14863	 0.97513	 0.00000	 0.00000	-1316.561576658	-14261.377291694	1095.761525112
618	 3.87637	 5.68292	 6.14863	 0.97513	 0.00000	 0.00000	-1317.137657472	-14266.657192449	1095.280617727
619	 3.87637	 4.33780	 6.14863	 0.97513	 0.00000	 0.00000	-1318.291986903	-14263.293552106	1080.373683078
620	 3.87637	 5.24247	 5.43465	 0.97513	 0.00000	 0.00000	-1317.863347546	-14259.423048110	1080.789572646
621	 2.97128	 5.24247	 4.70221	 0.97513	 0.00000	 0.00000	-1315.401060628	-14262.691853422	1108.681247141
622	 2.97128	 4.58440	 4.70221	 0.97513	 0.00000	 0.00000	-1315.368198048	-14268.105383725	1114.423403244
623	 3.47232	 3.85930	 4.70221	 0.97513	 0.00000	 0.00000	-1315.885669822	-14272.016304828	1113.159606607
624	 2.94530	 4.63851	 6.45255	 0.97513	 0.00000	 0.00000	-1316.560295908	-14268.297924512	1102.694965435
625	 2.96505	 5.53861	 6.45255	 0.97513	 0.00000	 0.00000	-1317.169802962	-14274.444750360	1102.746720735
626	 2.25017	 4.49544	 7.44654	 0.97513	 0.00000	 0.00000	-1315.688609831	-14271.730363834	1114.844265522
627	 2.09312	 4.49544	 7.44654	 0.97513	 0.00000	 0.00000	-1315.290741085	-14262.350012634	1109.442601788
628	 2.90081	 6.23014	 7.90721	 1.35141	 0.00000	 0.00000	-1319.847655354	-14271.787614367	1073.311060831
629	 2.90081	 6.23014	 7.90721	 1.35141	 0.00000	 0.00000	-1318.478819960	-14265.928317436	1081.140117832
630	 2.28448	 3.81109	 5.61730	 0.96005	 0.00000	 0.00000	-1312.905387944	-14274.166083977	1145.112204542
631	 3.20921	 4.99840	 7.36731	 1.25914	 0.00000	 0.00000	-1319.028840626	-14272.229387355	1081.940981092
632	 3.99024	 6.07539	 6.20436	 1.25914	 0.00000	 0.00000	-1318.781241302	-14266.336387691	1078.523974675
633	 3.99024	 6.07539	 6.20436	 1.25914	 0.00000	 0.00000	-1318.896819164	-14259.592656600	1070.624464961
634	 3.99024	 6.78357	 5.30090	 1.25914	 0.00000	 0.00000	-1319.348303817	-14261.297500343	1067.814462171
635	 2.48447	 4.98693	 3.37645	 0.92565	 0.00000	 0.00000	-1316.139124413	-14266.479781018	1105.088536884
636	 4.00956	 8.04814	 4.59148	 1.49386	 0.00000	 0.00000	-1323.034113608	-14267.126216134	1036.785080050
637	 4.00956	 8.04814	 5.45141	 1.49386	 0.00000	 0.00000	-1318.712553041	-14262.440519583	1075.314989169
638	 4.00956	 8.04814	 6.54622	 1.49386	 0.00000	 0.00000	-1320.262939152	-14263.869505464	1061.240113947
639	 2.18534	 3.93327	 4.53375	 0.91299	 0.00000	 0.00000	-1313.193998370	-14270.857132911	1138.917149208
640	 2.76089	 4.44539	 6.67807	 1.15344	 0.00000	 0.00000	-1315.759724502	-14266.978421062	1109.381176047
641	 2.76089	 3.87778	 5.51563	 1.15344	 0.00000	 0.00000	-1315.090211233	-14271.280149462	1120.378037136
642	 2.23057	 4.75161	 5.51563	 1.15344	 0.00000	 0.00000	-1314.073415662	-14271.537083787	1130.802927169
643	 2.23057	 3.70199	 5.51563	 1.15344	 0.00000	 0.00000	-1313.862913945	-14272.646351646	1134.017212201
644	 2.23057	 4.19189	 4.25415	 1.15344	 0.00000	 0.00000	-1313.144808360	-14263.983138722	1132.535055122
645	 2.75504	 4.94028	 4.25415	 1.15344	 0.00000	 0.00000	-1314.854799916	-14266.940332466	1118.392333304
646	 2.75504	 5.79776	 4.25415	 1.15344	 0.00000	 0.00000	-1314.713255911	-14264.623713344	1117.491154236
647	 2.75504	 7.02175	 3.29242	 1.15344	 0.00000	 0.00000	-1315.118314392	-14273.286763518	1122.103619597
648	 4.32278	 8.40166	 5.16595	 1.80980	 0.00000	 0.00000	-1320.390804626	-14267.882236654	1063.974190398
649	 4.98717	 6.76663	 5.16595	 1.80980	 0.00000	 0.00000	-1320.589922579	-14259.979961371	1054.080735577
650	 4.98717	 6.76663	 5.86169	 1.80980	 0.00000	 0.00000	-1319.437744413	-14258.827899827	1064.450455699
651	 4.13943	 6.76663	 5.86169	 1.80980	 0.00000	 0.00000	-1319.535115084	-14267.671162944	1072.320012103
652	 4.13943	 5.57382	 5.86169	 1.80980	 0.00000	 0.00000	-1318.792803043	-14258.461159827	1070.533129395
653	 4.13943	 6.51979	 5.86169	 1.80980	 0.00000	 0.00000	-1320.856731139	-14256.723521620	1048.156210234
654	 3.59974	 5.66976	 6.87969	 1.57384	 0.00000	 0.00000	-1317.449033202	-14265.245552364	1090.755220339
655	 4.13376	 6.54795	 6.87969	 1.57384	 0.00000	 0.00000	-1318.560822430	-14262.429338052	1076.821113752
656	 4.13376	 6.54795	 5.86861	 1.57384	 0.00000	 0.00000	-1319.448933052	-14264.701043610	1070.211713090
657	 4.13376	 6.54795	 4.69839	 1.57384	 0.00000	 0.00000	-1318.182998921	-14262.124804256	1080.294815049
658	 4.13376	 6.54795	 4.69839	 1.57384	 0.00000	 0.00000	-1317.788562770	-14261.414423449	1083.528795749
659	 5.17764	 4.91763	 4.69839	 1.57384	 0.00000	 0.00000	-1320.186858582	-14259.043599222	1057.175013402
660	 5.17764	 4.91763	 5.30687	 1.57384	 0.00000	 0.00000	-1317.377568240	-14251.811469284	1078.035786882
661	 6.23263	 6.29103	 3.92195	 1.57384	 0.00000	 0.00000	-1319.113046819	-14259.009643635	1067.879175446
662	 6.23263	 5.22216	 4.82341	 1.57384	 0.00000	 0.00000	-1318.101714578	-14262.137532660	1081.120386880
663	 5.32619	 5.22216	 4.82341	 1.57384	 0.00000	 0.00000	-1317.699701150	-14259.412651834	1082.415640335
664	 5.32619	 5.98772	 5.70039	 1.57384	 0.00000	 0.00000	-1319.875032986	-14265.273520818	1066.523190963
665	 5.32619	 4.88221	 6.67603	 1.57384	 0.00000	 0.00000	-1319.603943968	-14265.101477441	1069.062037765
666	 4.40066	 4.88221	 5.15154	 1.57384	 0.00000	 0.00000	-1318.843491863	-14260.268454889	1071.833536259
667	 4.40066	 5.94865	 5.15154	 1.57384	 0.00000	 0.00000	-1317.564912474	-14257.376104526	1081.726979787
668	 3.52387	 3.97449	 4.12514	 1.26027	 0.00000	 0.00000	-1314.642945217	-14262.615847439	1116.186395266
669	 3.52387	 3.97449	 4.12514	 1.26027	 0.00000	 0.00000	-1315.679315539	-14263.651463622	1106.858308237
670	 4.23665	 3.61256	 4.12514	 1.26027	 0.00000	 0.00000	-1316.975163919	-14270.605464869	1100.853825680
671	 5.16618	 5.75855	 6.57563	 2.00892	 0.00000	 0.00000	-1321.040836903	-14267.944260056	1057.535891028
672	 4.25526	 5.75855	 6.57563	 2.00892	 0.00000	 0.00000	-1317.598979388	-14259.785045736	1083.795251857
673	 4.25526	 5.75855	 6.57563	 2.00892	 0.00000	 0.00000	-1319.872149004	-14263.377699919	1064.656209884
674	 2.70283	 3.13844	 4.17667	 1.27601	 0.00000	 0.00000	-1314.140422102	-14270.534875952	1129.130654928
675	 3.27337	 4.77971	 6.02074	 1.54537	 0.00000	 0.00000	-1313.926702055	-14255.740456988	1116.473436439
676	 3.27337	 4.77971	 6.02074	 1.54537	 0.00000	 0.00000	-1316.920403931	-14266.906055887	1097.702016574
677	 4.01714	 4.77971	 6.02074	 1.54537	 0.00000	 0.00000	-1316.446777717	-14267.088257882	1102.620480716
678	 2.82782	 3.84901	 5.09477	 1.08784	 0.00000	 0.00000	-1314.396269495	-14272.461054248	1128.498359297
679	 3.70610	 6.02943	 7.98089	 1.70409	 0.00000	 0.00000	-1319.756731904	-14262.372702108	1064.805383070
680	 4.31072	 6.86292	 8.40814	 1.70409	 0.00000	 0.00000	-1319.388761561	-14260.859656169	1066.972040557
681	 2.30553	 5.12771	 5.04343	 1.02216	 0.00000	 0.00000	-1313.432108016	-14271.516133450	1137.195053293
682	 2.53057	 6.57172	 6.44454	 1.02216	 0.00000	 0.00000	-1315.397102069	-14275.435323720	1121.464303030
683	 2.02972	 6.57172	 5.60128	 1.02216	 0.00000	 0.00000	-1316.389494397	-14268.387177505	1104.492233531
684	 2.44106	 6.57172	 5.60128	 1.02216	 0.00000	 0.00000	-1316.156442268	-14269.033238012	1107.468815330
685	 2.44106	 8.08972	 4.40027	 1.02216	 0.00000	 0.00000	-1315.384047805	-14268.846669281	1115.006191234
686	 3.95207	13.09725	 9.25122	 1.65488	 0.00000	 0.00000	-1321.284334812	-14265.733352744	1052.890004621
687	 3.95207	 9.01721	 9.25122	 1.65488	 0.00000	 0.00000	-1323.491267621	-14263.160235060	1028.247558851
688	 3.95207	 8.01781	 9.25122	 1.65488	 0.00000	 0.00000	-1321.297764854	-14261.316084532	1048.338435994
689	 4.51389	 9.45388	 9.25122	 1.65488	 0.00000	 0.00000	-1322.416803153	-14262.669601513	1038.501569979
690	 5.11385	11.45956	 8.13218	 1.65488	 0.00000	 0.00000	-1322.225871918	-14256.400473372	1034.141754196
691	 5.11385	11.45956	 6.44430	 1.65488	 0.00000	 0.00000	-1323.018987297	-14265.276445956	1035.086572990
692	 6.20554	 9.64484	 5.86630	 1.65488	 0.00000	 0.00000	-1322.107578962	-14261.195058721	1040.119269096
693	 4.77635	 6.67316	 4.51524	 1.27375	 0.00000	 0.00000	-1319.427804364	-14261.130561299	1066.852517659
694	 5.38464	 6.67316	 4.51524	 1.27375	 0.00000	 0.00000	-1318.994925524	-14255.687534883	1065.738279646
695	 5.38464	 6.67316	 4.51524	 1.27375	 0.00000	 0.00000	-1318.266405168	-14257.469852143	1074.805800468
696	 5.38464	 6.67316	 5.19189	 1.27375	 0.00000	 0.00000	-1318.216470877	-14263.851225545	1081.686516773
697	 5.38464	 6.67316	 5.19189	 1.27375	 0.00000	 0.00000	-1320.546863915	-14269.321004874	1063.852365727
698	 5.38464	 7.70647	 4.58302	 1.27375	 0.00000	 0.00000	-1319.506561176	-14270.914699255	1075.849087495
699	 4.26272	 7.70647	 4.58302	 1.27375	 0.00000	 0.00000	-1320.210952943	-14269.896319246	1067.786789813
700	 5.53014	 6.30613	 4.58302	 1.27375	 0.00000	 0.00000	-1319.303091383	-14266.336181690	1073.305267862
701	 3.93344	 6.30613	 4.58302	 1.27375	 0.00000	 0.00000	-1318.305001704	-14272.192711071	1089.142694026
702	 3.93344	 6.30613	 4.58302	 1.27375	 0.00000	 0.00000	-1319.148819095	-14274.254872162	1082.766681211
703	 3.59017	 6.30613	 4.58302	 1.27375	 0.00000	 0.00000	-1315.967014932	-14268.076024658	1108.405875338
704	 4.28157	 6.46845	 6.21065	 1.72611	 0.00000	 0.00000	-1320.153436226	-14263.827452186	1062.293089928
705	 5.57403	 6.46845	 6.21065	 1.72611	 0.00000	 0.00000	-1320.202000628	-14264.697384124	1062.677377846
706	 4.24901	 6.28465	 4.73430	 1.31579	 0.00000	 0.00000	-1317.945295225	-14268.751382413	1089.298430160
707	 3.52598	 6.28465	 4.73430	 1.31579	 0.00000	 0.00000	-1316.651423662	-14266.675723665	1100.161487043
708	 3.52598	 6.28465	 4.73430	 1.31579	 0.00000	 0.00000	-1317.848839110	-14272.996702586	1094.508311485
709	 3.52598	 4.52074	 3.75425	 1.31579	 0.00000	 0.00000	-1317.197235312	-14267.574506685	1095.602153562
710	 3.52598	 6.19998	 5.03961	 1.31579	 0.00000	 0.00000	-1318.042332195	-14270.862263649	1090.438941697
711	 3.52598	 6.19998	 6.13602	 1.31579	 0.00000	 0.00000	-1318.289769131	-14262.537971197	1079.640279885
712	 4.69325	 6.19998	 6.13602	 1.31579	 0.00000	 0.00000	-1317.628868146	-14264.434838740	1088.146157279
713	 3.48508	 6.19998	 4.50597	 1.31579	 0.00000	 0.00000	-1319.598619321	-14271.930841669	1075.944648457
714	 3.48508	 6.19998	 4.50597	 1.31579	 0.00000	 0.00000	-1316.531337521	-14266.139716246	1100.826341033
715	 2.47441	 7.60428	 4.97533	 1.31579	 0.00000	 0.00000	-1316.650555317	-14266.424123881	1099.918570713
716	 2.47441	 7.60428	 4.97533	 1.31579	 0.00000	 0.00000	-1317.182033834	-14266.500774392	1094.680436047
717	 2.47441	 7.60428	 5.86766	 1.31579	 0.00000	 0.00000	-1315.991097121	-14268.692122608	1108.781151394
718	 1.83858	 5.65027	 4.95660	 0.97768	 0.00000	 0.00000	-1312.912926179	-14272.198030188	1143.068768395
719	 1.83858	 4.40665	 4.95660	 0.97768	 0.00000	 0.00000	-1314.856610071	-14280.742979506	1132.176878800
720	 3.16426	 6.29598	 7.46884	 1.47322	 0.00000	 0.00000	-1320.239229739	-14274.923762384	1072.531464992
721	 3.16426	 6.29598	 7.46884	 1.47322	 0.00000	 0.00000	-1319.096519225	-14268.022593438	1077.057401192
722	 3.16426	 6.29598	 6.07667	 1.47322	 0.00000	 0.00000	-1318.772070543	-14262.870201425	1075.149495992
723	 3.16426	 7.34693	 6.07667	 1.47322	 0.00000	 0.00000	-1318.949570465	-14266.078540183	1076.582835533
724	 3.16426	 7.34693	 6.07667	 1.47322	 0.00000	 0.00000	-1320.644876144	-14267.890092182	1061.441330742
725	 3.16426	 9.18429	 6.07667	 1.47322	 0.00000	 0.00000	-1321.046857747	-14267.949522618	1057.480945145
726	 2.01843	 5.85850	 3.87620	 0.93974	 0.00000	 0.00000	-1313.460674779	-14267.264594655	1132.657846870
727	 2.79381	 5.85850	 3.87620	 0.93974	 0.00000	 0.00000	-1315.665644211	-14270.654761994	1113.998319889
728	 2.79381	 5.85850	 3.87620	 0.93974	 0.00000	 0.00000	-1313.962891985	-14272.004447056	1132.375527205
729	 2.79381	 7.31138	 3.87620	 0.93974	 0.00000	 0.00000	-1314.136508674	-14275.660522608	1134.295435872
730	 2.79381	 7.31138	 3.87620	 0.93974	 0.00000	 0.00000	-1317.941046651	-14270.571747480	1091.161280973
731	 2.26388	 6.73443	 3.87620	 0.93974	 0.00000	 0.00000	-1313.993608977	-14265.064335980	1125.128246209
732	 2.26388	 8.27392	 3.08512	 0.93974	 0.00000	 0.00000	-1314.837524512	-14270.751837370	1122.376592248
733	 4.03950	 7.61222	 5.53919	 1.29966	 0.00000	 0.00000	-1317.986288322	-14255.457507626	1075.594624411
734	 4.03950	 7.61222	 5.53919	 1.29966	 0.00000	 0.00000	-1319.890667688	-14266.048274075	1067.141597198
735	 4.03950	 8.85066	 5.53919	 1.29966	 0.00000	 0.00000	-1318.063030330	-14265.795462375	1085.165159074
736	 4.03950	 8.85066	 5.53919	 1.29966	 0.00000	 0.00000	-1319.847390020	-14268.137568915	1069.663668717
737	 3.68091	 6.75941	 4.23038	 0.99257	 0.00000	 0.00000	-1315.883615488	-14267.219215728	1108.383060843
738	 3.39847	 6.75941	 4.23038	 0.99257	 0.00000	 0.00000	-1317.433921209	-14268.867727243	1094.528515157
739	 3.39847	 6.75941	 3.48194	 0.99257	 0.00000	 0.00000	-1315.930646647	-14267.140362083	1107.833895610
740	 3.39847	 5.88607	 3.48194	 0.99257	 0.00000	 0.00000	-1316.012939489	-14267.220909704	1107.091514818
741	 3.67632	 5.88607	 3.48194	 0.99257	 0.00000	 0.00000	-1314.519336569	-14269.264675544	1124.071309850
742	 6.02426	 9.64530	 5.70574	 1.62649	 0.00000	 0.00000	-1320.802169019	-14267.751272717	1059.729582524
743	 2.75135	 6.19644	 3.66554	 1.04491	 0.00000	 0.00000	-1316.756499296	-14279.410913345	1111.845920384
744	 5.30760	 7.35437	 6.68905	 1.61318	 0.00000	 0.00000	-1320.401052700	-14265.284091385	1061.273564390
745	 4.33152	10.01971	 6.68905	 1.61318	 0.00000	 0.00000	-1321.054149313	-14271.968365953	1061.426872825
746	 5.76183	10.01971	 6.68905	 1.61318	 0.00000	 0.00000	-1322.825238270	-14271.715312112	1043.462929417
747	 5.00142	 8.69737	 5.80627	 1.40028	 0.00000	 0.00000	-1319.536213148	-14261.913244029	1066.551112548
748	 5.00142	 8.69737	 5.80627	 1.40028	 0.00000	 0.00000	-1321.231714229	-14267.385745085	1055.068602791
749	 6.65661	 8.69737	 5.80627	 1.40028	 0.00000	 0.00000	-1321.573820933	-14269.221485281	1053.483275948
750	 5.37240	 8.69737	 5.80627	 1.40028	 0.00000	 0.00000	-1321.143932621	-14265.555442576	1054.116116370
751	 7.46263	 8.69737	 5.80627	 1.40028	 0.00000	 0.00000	-1322.950539921	-14262.981447701	1033.476048489
752	 4.26432	 4.83042	 3.58704	 0.86508	 0.00000	 0.00000	-1315.946619085	-14266.247948585	1106.781757738
753	 5.60190	 4.83042	 3.58704	 0.86508	 0.00000	 0.00000	-1316.855376075	-14270.143798081	1101.590037335
754	 5.83751	 6.77481	 6.43776	 1.21329	 0.00000	 0.00000	-1320.581352844	-14261.320688196	1055.507159754
755	 5.71229	 5.73044	 5.40868	 1.01935	 0.00000	 0.00000	-1320.200462788	-14264.439674230	1062.435046349
756	 3.90757	 5.73044	 7.06441	 1.01935	 0.00000	 0.00000	-1320.181921441	-14266.279205525	1064.459991116
757	 3.20795	 5.73044	 7.06441	 1.01935	 0.00000	 0.00000	-1319.303774348	-14269.330198253	1076.292454771
758	 3.04208	 6.71948	 7.06441	 1.01935	 0.00000	 0.00000	-1321.497756982	-14270.619838104	1055.642268289
759	 3.76455	 6.71948	 7.06441	 1.01935	 0.00000	 0.00000	-1317.596737763	-14271.333749290	1095.366371659
760	 3.81076	 6.98479	 9.35157	 1.34937	 0.00000	 0.00000	-1322.897012376	-14271.822896840	1042.852773076
761	 4.06066	 6.98479	 7.02084	 1.34937	 0.00000	 0.00000	-1322.194306405	-14274.091534028	1052.148469979
762	 4.06066	 6.98479	 7.02084	 1.34937	 0.00000	 0.00000	-1321.843295984	-14270.838343363	1052.405383519
763	 5.01440	 6.98479	 7.02084	 1.34937	 0.00000	 0.00000	-1320.769311598	-14269.903756874	1062.210640897
764	 5.01440	 6.98479	 7.02084	 1.34937	 0.00000	 0.00000	-1321.600287547	-14269.772900480	1053.770025011
765	 6.88889	 6.98479	 7.02084	 1.34937	 0.00000	 0.00000	-1322.918505319	-14275.449974992	1046.264921797
766	 3.53413	 4.35870	 4.98379	 0.84204	 0.00000	 0.00000	-1317.459088128	-14271.613921111	1097.023039827
767	 3.53413	 4.35870	 4.98379	 0.84204	 0.00000	 0.00000	-1316.509854335	-14269.785852856	1104.687309504
768	 3.53413	 4.35870	 5.89198	 0.84204	 0.00000	 0.00000	-1316.195629913	-14269.142327039	1107.186027905
769	 3.53413	 4.35870	 5.89198	 0.84204	 0.00000	 0.00000	-1317.161950547	-14265.757047754	1094.137542283
770	 3.53413	 4.35870	 7.60922	 0.84204	 0.00000	 0.00000	-1318.716661152	-14270.458079611	1083.291468087
771	 3.53413	 5.93180	 7.60922	 0.84204	 0.00000	 0.00000	-1318.281017884	-14264.005594776	1081.195415937
772	 3.05162	 5.93180	 7.60922	 0.84204	 0.00000	 0.00000	-1317.663353908	-14268.840718522	1092.207179443
773	 3.70693	 5.93180	 6.18119	 0.84204	 0.00000	 0.00000	-1318.428150451	-14268.995588012	1084.714083505
774	 3.85124	 5.93180	 6.18119	 0.84204	 0.00000	 0.00000	-1316.978074400	-14266.787298700	1097.006554705
775	 3.85124	 5.93180	 6.18119	 0.84204	 0.00000	 0.00000	-1318.569439150	-14262.015341149	1076.320949645
776	 3.15367	 4.31191	 6.18119	 0.84204	 0.00000	 0.00000	-1317.336009671	-14260.796318674	1087.436221962
777	 3.15367	 4.31191	 7.85107	 0.84204	 0.00000	 0.00000	-1318.748688883	-14269.984726493	1082.497837667
778	 3.15367	 4.31191	 7.85107	 0.84204	 0.00000	 0.00000	-1318.962731610	-14272.741755776	1083.114439679
779	 3.15367	 4.31191	 7.85107	 0.84204	 0.00000	 0.00000	-1318.291960537	-14265.238234462	1082.318629095
780	 4.22063	 4.31191	 7.85107	 0.84204	 0.00000	 0.00000	-1318.366178852	-14263.721277740	1080.059489220
781	 4.22063	 5.79177	 5.85891	 0.84204	 0.00000	 0.00000	-1318.253321430	-14259.071658417	1076.538444115
782	 4.22063	 5.79177	 7.58931	 0.84204	 0.00000	 0.00000	-1319.982680616	-14255.171625199	1055.344819038
783	 3.60565	 4.59025	 6.09185	 0.84204	 0.00000	 0.00000	-1317.847313368	-14261.227092459	1082.753958777
784	 3.60565	 4.18720	 6.09185	 0.84204	 0.00000	 0.00000	-1317.655058326	-14265.001790636	1088.451207373
785	 6.10820	 6.17442	10.67114	 1.24167	 0.00000	 0.00000	-1324.098225578	-14260.011167124	1019.028911344
786	 5.87331	 5.93698	 8.62754	 1.19393	 0.00000	 0.00000	-1322.250157074	-14258.230968919	1035.729398178
787	 5.27577	 4.31103	10.73026	 1.19393	 0.00000	 0.00000	-1323.649789704	-14260.709805362	1024.211908318
788	 6.43250	 4.31103	10.73026	 1.19393	 0.00000	 0.00000	-1321.881125677	-14265.078261206	1046.267004435
789	 6.43250	 4.31103	 9.16383	 1.19393	 0.00000	 0.00000	-1320.335610785	-14261.531563617	1058.175455767
790	 4.46170	 2.99021	 6.35620	 0.82813	 0.00000	 0.00000	-1316.284983828	-14264.470503999	1101.620665724
791	 4.46170	 3.69948	 7.81913	 0.82813	 0.00000	 0.00000	-1316.807436572	-14268.722383634	1100.648017918
792	 5.95765	 3.69948	 6.62581	 0.82813	 0.00000	 0.00000	-1317.443410183	-14266.310097124	1091.875995296
793	 4.85131	 3.69948	 5.19729	 0.82813	 0.00000	 0.00000	-1317.833514511	-14269.271443898	1090.936298785
794	 4.85131	 3.69948	 5.19729	 0.82813	 0.00000	 0.00000	-1318.229700898	-14264.491635022	1082.194626045
795	 6.08836	 3.69948	 5.19729	 0.82813	 0.00000	 0.00000	-1318.101601298	-14277.107008267	1096.090995283
796	 5.64684	 2.98031	 5.19729	 0.82813	 0.00000	 0.00000	-1316.688853459	-14267.096829277	1100.208294688
797	 8.07782	 4.26334	 7.43474	 1.18464	 0.00000	 0.00000	-1321.925527634	-14261.216798347	1041.961522011
798	 5.60182	 2.95655	 6.63160	 0.82153	 0.00000	 0.00000	-1317.595479156	-14266.438501274	1090.483709711
799	 6.86687	 3.42222	 6.03973	 0.82153	 0.00000	 0.00000	-1318.777712458	-14272.562534117	1084.785409532
800	 6.86687	 3.42222	 7.09633	 0.82153	 0.00000	 0.00000	-1317.942142147	-14271.230668916	1091.809247446
801	 5.32641	 3.42222	 7.09633	 0.82153	 0.00000	 0.00000	-1316.501477544	-14269.703413405	1104.688637961
802	 4.40115	 3.42222	 7.09633	 0.82153	 0.00000	 0.00000	-1318.703970285	-14275.979907960	1088.940205110
803	 5.71707	 3.17497	 9.68416	 0.96387	 0.00000	 0.00000	-1321.751697235	-14265.797220565	1048.280248213
804	 4.04194	 4.34613	 8.20686	 0.96387	 0.00000	 0.00000	-1320.459474587	-14268.040570649	1063.445824777
805	 4.04194	 4.34613	10.56222	 0.96387	 0.00000	 0.00000	-1319.229011384	-14267.229947655	1074.939833820
806	 3.42229	 3.67984	 6.67821	 0.81611	 0.00000	 0.00000	-1316.220142413	-14267.299590714	1105.098166586
807	 3.42229	 3.67984	 6.67821	 0.81611	 0.00000	 0.00000	-1316.217537328	-14264.272078254	1102.096704977
808	 4.56673	 4.70036	 6.67821	 0.81611	 0.00000	 0.00000	-1317.751600361	-14261.898972808	1084.382969200
809	 4.32846	 3.52723	 5.01143	 0.61242	 0.00000	 0.00000	-1314.231639269	-14265.265156211	1122.948763520
810	 5.42755	 3.28888	 5.46486	 0.61242	 0.00000	 0.00000	-1315.410591124	-14262.898066519	1108.792155279
811	 5.42755	 4.15057	 5.46486	 0.61242	 0.00000	 0.00000	-1316.357164765	-14267.533795712	1103.962148063
812	 7.19089	 3.96817	 7.24032	 0.81138	 0.00000	 0.00000	-1320.370432842	-14260.515621549	1056.811293129
813	 5.63568	 4.75538	 7.24032	 0.81138	 0.00000	 0.00000	-1320.794554256	-14263.574479175	1055.628936618
814	 4.13759	 4.75538	 7.24032	 0.81138	 0.00000	 0.00000	-1319.912292282	-14265.253160587	1066.130237767
815	 4.13759	 3.79289	 9.07916	 0.81138	 0.00000	 0.00000	-1317.954839370	-14260.847763419	1081.299369715
816	 4.53561	 4.78702	11.45885	 1.02405	 0.00000	 0.00000	-1319.905998120	-14263.047140843	1063.987159642
817	 3.44546	 4.78702	10.37523	 1.02405	 0.00000	 0.00000	-1320.862883682	-14261.556058437	1052.927221616
